"id","year","week","team","pts_for","opponent","pts_against"
20131002,2013,10,"Frank","69.12","Lude","104.06"
20131011,2013,10,"Sarge","77.78","Faber","66.3"
20131012,2013,10,"Faber","66.3","Sarge","77.78"
20131021,2013,10,"Gresh","91.38","Rades","80.04"
20131022,2013,10,"Rades","80.04","Gresh","91.38"
20131031,2013,10,"Ost","97.5","Benny","101.04"
20131032,2013,10,"Benny","101.04","Ost","97.5"
20131041,2013,10,"Winks","91.26","Schingen","88.92"
20131042,2013,10,"Schingen","88.92","Winks","91.26"
20131051,2013,10,"Ceej","47.92","Strand","87.8"
20131052,2013,10,"Strand","87.8","Ceej","47.92"
20131101,2013,11,"Lude","120.26","Strand","72.82"
20131102,2013,11,"Strand","72.82","Lude","120.26"
20131111,2013,11,"Sarge","97.8","Frank","106.42"
20131112,2013,11,"Frank","106.42","Sarge","97.8"
20131121,2013,11,"Gresh","54.8","Faber","128.36"
20131122,2013,11,"Faber","128.36","Gresh","54.8"
20131131,2013,11,"Ost","83.74","Rades","70.5"
20131132,2013,11,"Rades","70.5","Ost","83.74"
20131141,2013,11,"Winks","83.38","Benny","118.76"
20131142,2013,11,"Benny","118.76","Winks","83.38"
20131151,2013,11,"Ceej","77.72","Schingen","116.88"
20131152,2013,11,"Schingen","116.88","Ceej","77.72"
20131201,2013,12,"Lude","106.96","Sarge","74.46"
20131202,2013,12,"Sarge","74.46","Lude","106.96"
20131211,2013,12,"Gresh","87.92","Frank","76.98"
20131212,2013,12,"Frank","76.98","Gresh","87.92"
20131221,2013,12,"Ost","102.82","Faber","78.48"
20131222,2013,12,"Faber","78.48","Ost","102.82"
20131231,2013,12,"Winks","104.28","Rades","61.16"
20131232,2013,12,"Rades","61.16","Winks","104.28"
20131241,2013,12,"Ceej","68.26","Benny","101.32"
20131242,2013,12,"Benny","101.32","Ceej","68.26"
20131251,2013,12,"Schingen","74.72","Strand","105.2"
20131252,2013,12,"Strand","105.2","Schingen","74.72"
20131301,2013,13,"Lude","113.52","Gresh","108.68"
20131302,2013,13,"Gresh","108.68","Lude","113.52"
20131311,2013,13,"Sarge","79.8","Strand","164.52"
20131312,2013,13,"Strand","164.52","Sarge","79.8"
20131321,2013,13,"Ost","119.14","Frank","126.08"
20131322,2013,13,"Frank","126.08","Ost","119.14"
20131331,2013,13,"Winks","91.2","Faber","76.88"
20131332,2013,13,"Faber","76.88","Winks","91.2"
20131341,2013,13,"Ceej","68.1","Rades","108.4"
20131342,2013,13,"Rades","108.4","Ceej","68.1"
20131351,2013,13,"Schingen","77.5","Benny","122"
20131352,2013,13,"Benny","122","Schingen","77.5"
20140101,2014,1,"Lude","77.36","Ost","90.04"
20140102,2014,1,"Ost","90.04","Lude","77.36"
20140111,2014,1,"Strand","65.96","Faber","85.46"
20140112,2014,1,"Faber","85.46","Strand","65.96"
20140121,2014,1,"Gresh","94.08","Sarge","81.42"
20140122,2014,1,"Sarge","81.42","Gresh","94.08"
20140131,2014,1,"Rades","105.32","Winks","87.44"
20140132,2014,1,"Winks","87.44","Rades","105.32"
20140141,2014,1,"Ceej","103.96","Frank","90.48"
20140142,2014,1,"Frank","90.48","Ceej","103.96"
20140151,2014,1,"Benny","128.32","Schingen","93.3"
20140152,2014,1,"Schingen","93.3","Benny","128.32"
20140201,2014,2,"Lude","52.82","Strand","97.64"
20140202,2014,2,"Strand","97.64","Lude","52.82"
20140211,2014,2,"Ost","78.84","Schingen","96.38"
20140212,2014,2,"Schingen","96.38","Ost","78.84"
20140221,2014,2,"Gresh","75.54","Faber","122.28"
20140222,2014,2,"Faber","122.28","Gresh","75.54"
20140231,2014,2,"Rades","111.54","Sarge","88.58"
20140232,2014,2,"Sarge","88.58","Rades","111.54"
20140241,2014,2,"Ceej","73.98","Winks","98.44"
20140242,2014,2,"Winks","98.44","Ceej","73.98"
20140251,2014,2,"Benny","95.34","Frank","57.48"
20140252,2014,2,"Frank","57.48","Benny","95.34"
20140301,2014,3,"Lude","76.16","Gresh","101.8"
20140302,2014,3,"Gresh","101.8","Lude","76.16"
20140311,2014,3,"Ost","70.74","Strand","95.48"
20140312,2014,3,"Strand","95.48","Ost","70.74"
20140321,2014,3,"Rades","93.94","Faber","93.82"
20140322,2014,3,"Faber","93.82","Rades","93.94"
20140331,2014,3,"Ceej","81.12","Sarge","71.62"
20140332,2014,3,"Sarge","71.62","Ceej","81.12"
20140341,2014,3,"Benny","64.5","Winks","84.28"
20140342,2014,3,"Winks","84.28","Benny","64.5"
20140351,2014,3,"Frank","69.36","Schingen","104.1"
20140352,2014,3,"Schingen","104.1","Frank","69.36"
20140401,2014,4,"Lude","105.42","Rades","99.42"
20140402,2014,4,"Rades","99.42","Lude","105.42"
20140411,2014,4,"Ost","102.12","Gresh","77.3"
20140412,2014,4,"Gresh","77.3","Ost","102.12"
20140421,2014,4,"Strand","118.58","Schingen","107.12"
20140422,2014,4,"Schingen","107.12","Strand","118.58"
20140431,2014,4,"Ceej","97.98","Faber","89.02"
20140432,2014,4,"Faber","89.02","Ceej","97.98"
20140441,2014,4,"Benny","99.28","Sarge","78.9"
20140442,2014,4,"Sarge","78.9","Benny","99.28"
20140451,2014,4,"Frank","78.58","Winks","87.28"
20140452,2014,4,"Winks","87.28","Frank","78.58"
20140501,2014,5,"Lude","92.54","Ceej","117.76"
20140502,2014,5,"Ceej","117.76","Lude","92.54"
20140511,2014,5,"Ost","71.14","Rades","80.04"
20140512,2014,5,"Rades","80.04","Ost","71.14"
20140521,2014,5,"Strand","84.44","Gresh","115.92"
20140522,2014,5,"Gresh","115.92","Strand","84.44"
20140531,2014,5,"Benny","71.72","Faber","101.94"
20140532,2014,5,"Faber","101.94","Benny","71.72"
20140541,2014,5,"Frank","63.86","Sarge","129.34"
20140542,2014,5,"Sarge","129.34","Frank","63.86"
20140551,2014,5,"Winks","123.26","Schingen","72.58"
20140552,2014,5,"Schingen","72.58","Winks","123.26"
20140601,2014,6,"Lude","127.92","Benny","78.72"
20140602,2014,6,"Benny","78.72","Lude","127.92"
20140611,2014,6,"Ost","87","Ceej","62.18"
20140612,2014,6,"Ceej","62.18","Ost","87"
20140621,2014,6,"Strand","133.86","Rades","78.84"
20140622,2014,6,"Rades","78.84","Strand","133.86"
20140631,2014,6,"Gresh","98.12","Schingen","105.3"
20140632,2014,6,"Schingen","105.3","Gresh","98.12"
20140641,2014,6,"Frank","75.82","Faber","87.14"
20140642,2014,6,"Faber","87.14","Frank","75.82"
20140651,2014,6,"Winks","96.04","Sarge","76.14"
20140652,2014,6,"Sarge","76.14","Winks","96.04"
20140701,2014,7,"Lude","77.32","Frank","77.76"
20140702,2014,7,"Frank","77.76","Lude","77.32"
20140711,2014,7,"Ost","56.74","Benny","70.5"
20140712,2014,7,"Benny","70.5","Ost","56.74"
20140721,2014,7,"Strand","96.9","Ceej","99.12"
20140722,2014,7,"Ceej","99.12","Strand","96.9"
20140731,2014,7,"Gresh","106.8","Rades","76.82"
20140732,2014,7,"Rades","76.82","Gresh","106.8"
20140741,2014,7,"Winks","85.66","Faber","84.72"
20140742,2014,7,"Faber","84.72","Winks","85.66"
20140751,2014,7,"Sarge","94.88","Schingen","91.36"
20140752,2014,7,"Schingen","91.36","Sarge","94.88"
20140801,2014,8,"Lude","85.76","Winks","97.06"
20140802,2014,8,"Winks","97.06","Lude","85.76"
20140811,2014,8,"Ost","63.3","Frank","111.16"
20140812,2014,8,"Frank","111.16","Ost","63.3"
20140821,2014,8,"Strand","138.82","Benny","88.38"
20140822,2014,8,"Benny","88.38","Strand","138.82"
20140831,2014,8,"Gresh","133.34","Ceej","84.34"
20140832,2014,8,"Ceej","84.34","Gresh","133.34"
20140841,2014,8,"Rades","99.14","Schingen","122.9"
20140842,2014,8,"Schingen","122.9","Rades","99.14"
20140851,2014,8,"Sarge","141.44","Faber","94.56"
20140852,2014,8,"Faber","94.56","Sarge","141.44"
20140901,2014,9,"Lude","55.88","Sarge","75.88"
20140902,2014,9,"Sarge","75.88","Lude","55.88"
20140911,2014,9,"Ost","69.06","Winks","110.76"
20140912,2014,9,"Winks","110.76","Ost","69.06"
20140921,2014,9,"Strand","86.44","Frank","83.72"
20140922,2014,9,"Frank","83.72","Strand","86.44"
20140931,2014,9,"Gresh","97.26","Benny","82.22"
20140932,2014,9,"Benny","82.22","Gresh","97.26"
20140941,2014,9,"Rades","117.72","Ceej","120.32"
20140942,2014,9,"Ceej","120.32","Rades","117.72"
20140951,2014,9,"Faber","76.16","Schingen","140.96"
20140952,2014,9,"Schingen","140.96","Faber","76.16"
20141001,2014,10,"Lude","86.34","Faber","48.38"
20141002,2014,10,"Faber","48.38","Lude","86.34"
20141011,2014,10,"Ost","55.78","Sarge","81.68"
20141012,2014,10,"Sarge","81.68","Ost","55.78"
20141021,2014,10,"Strand","120.9","Winks","139.74"
20141022,2014,10,"Winks","139.74","Strand","120.9"
20141031,2014,10,"Gresh","97.52","Frank","57.64"
20141032,2014,10,"Frank","57.64","Gresh","97.52"
20141041,2014,10,"Rades","124.16","Benny","100.24"
20141042,2014,10,"Benny","100.24","Rades","124.16"
20141051,2014,10,"Ceej","98.5","Schingen","124.38"
20141052,2014,10,"Schingen","124.38","Ceej","98.5"
20141101,2014,11,"Lude","77.22","Schingen","92.32"
20141102,2014,11,"Schingen","92.32","Lude","77.22"
20141111,2014,11,"Ost","49.62","Faber","95.9"
20141112,2014,11,"Faber","95.9","Ost","49.62"
20141121,2014,11,"Strand","119.04","Sarge","89.2"
20141122,2014,11,"Sarge","89.2","Strand","119.04"
20141131,2014,11,"Gresh","97.68","Winks","70.5"
20141132,2014,11,"Winks","70.5","Gresh","97.68"
20141141,2014,11,"Rades","100.72","Frank","71.68"
20141142,2014,11,"Frank","71.68","Rades","100.72"
20141151,2014,11,"Ceej","94.66","Benny","66.32"
20141152,2014,11,"Benny","66.32","Ceej","94.66"
20141201,2014,12,"Lude","78.44","Ost","101.36"
20141202,2014,12,"Ost","101.36","Lude","78.44"
20141211,2014,12,"Strand","97.66","Faber","82.6"
20141212,2014,12,"Faber","82.6","Strand","97.66"
20141221,2014,12,"Gresh","106.72","Sarge","107.1"
20141222,2014,12,"Sarge","107.1","Gresh","106.72"
20141231,2014,12,"Rades","109.82","Winks","79.7"
20141232,2014,12,"Winks","79.7","Rades","109.82"
20141241,2014,12,"Ceej","144.98","Frank","88.86"
20141242,2014,12,"Frank","88.86","Ceej","144.98"
20141251,2014,12,"Benny","65.94","Schingen","104.32"
20141252,2014,12,"Schingen","104.32","Benny","65.94"
20141301,2014,13,"Lude","96.24","Strand","92.02"
20141302,2014,13,"Strand","92.02","Lude","96.24"
20141311,2014,13,"Ost","51.1","Schingen","118"
20141312,2014,13,"Schingen","118","Ost","51.1"
20141321,2014,13,"Gresh","117.5","Faber","107.34"
20141322,2014,13,"Faber","107.34","Gresh","117.5"
20141331,2014,13,"Rades","102.8","Sarge","115.48"
20141332,2014,13,"Sarge","115.48","Rades","102.8"
20141341,2014,13,"Ceej","75.56","Winks","99.86"
20141342,2014,13,"Winks","99.86","Ceej","75.56"
20141351,2014,13,"Benny","93.92","Frank","145.8"
20141352,2014,13,"Frank","145.8","Benny","93.92"
20150101,2015,1,"Lude","85.24","Frank","77.5"
20150102,2015,1,"Frank","77.5","Lude","85.24"
20150111,2015,1,"Strand","102.72","Benny","92.7"
20150112,2015,1,"Benny","92.7","Strand","102.72"
20150121,2015,1,"Ceej","94.76","Rades","76.24"
20150122,2015,1,"Rades","76.24","Ceej","94.76"
20150131,2015,1,"Gresh","81.92","Faber","128.54"
20150132,2015,1,"Faber","128.54","Gresh","81.92"
20150141,2015,1,"Ost","102.12","Sarge","100.1"
20150142,2015,1,"Sarge","100.1","Ost","102.12"
20150151,2015,1,"Winks","73.44","Schingen","79.92"
20150152,2015,1,"Schingen","79.92","Winks","73.44"
20150201,2015,2,"Lude","96.66","Strand","96.94"
20150202,2015,2,"Strand","96.94","Lude","96.66"
20150211,2015,2,"Frank","91.34","Schingen","118"
20150212,2015,2,"Schingen","118","Frank","91.34"
20150221,2015,2,"Ceej","57.66","Benny","86.8"
20150222,2015,2,"Benny","86.8","Ceej","57.66"
20150231,2015,2,"Gresh","70.5","Rades","98.96"
20150232,2015,2,"Rades","98.96","Gresh","70.5"
20150241,2015,2,"Ost","76.82","Faber","41.1"
20150242,2015,2,"Faber","41.1","Ost","76.82"
20150251,2015,2,"Winks","98.34","Sarge","104.5"
20150252,2015,2,"Sarge","104.5","Winks","98.34"
20150301,2015,3,"Lude","118.18","Ceej","109.82"
20150302,2015,3,"Ceej","109.82","Lude","118.18"
20150311,2015,3,"Frank","86.96","Strand","89.62"
20150312,2015,3,"Strand","89.62","Frank","86.96"
20150321,2015,3,"Gresh","77.4","Benny","151.7"
20150322,2015,3,"Benny","151.7","Gresh","77.4"
20150331,2015,3,"Ost","75.9","Rades","121.08"
20150332,2015,3,"Rades","121.08","Ost","75.9"
20150341,2015,3,"Winks","109.3","Faber","76.64"
20150342,2015,3,"Faber","76.64","Winks","109.3"
20150351,2015,3,"Sarge","105.18","Schingen","97.94"
20150352,2015,3,"Schingen","97.94","Sarge","105.18"
20150401,2015,4,"Lude","68.46","Gresh","68.24"
20150402,2015,4,"Gresh","68.24","Lude","68.46"
20150411,2015,4,"Frank","74.92","Ceej","70.36"
20150412,2015,4,"Ceej","70.36","Frank","74.92"
20150421,2015,4,"Strand","82.26","Schingen","100.88"
20150422,2015,4,"Schingen","100.88","Strand","82.26"
20150431,2015,4,"Ost","73.24","Benny","60.76"
20150432,2015,4,"Benny","60.76","Ost","73.24"
20150441,2015,4,"Winks","95.28","Rades","53.82"
20150442,2015,4,"Rades","53.82","Winks","95.28"
20150451,2015,4,"Sarge","90.74","Faber","119.42"
20150452,2015,4,"Faber","119.42","Sarge","90.74"
20150501,2015,5,"Lude","99.52","Ost","58.66"
20150502,2015,5,"Ost","58.66","Lude","99.52"
20150511,2015,5,"Frank","75.34","Gresh","86.84"
20150512,2015,5,"Gresh","86.84","Frank","75.34"
20150521,2015,5,"Strand","99","Ceej","67.44"
20150522,2015,5,"Ceej","67.44","Strand","99"
20150531,2015,5,"Winks","93.72","Benny","115.14"
20150532,2015,5,"Benny","115.14","Winks","93.72"
20150541,2015,5,"Sarge","104.5","Rades","87.82"
20150542,2015,5,"Rades","87.82","Sarge","104.5"
20150551,2015,5,"Faber","100.5","Schingen","114.84"
20150552,2015,5,"Schingen","114.84","Faber","100.5"
20150601,2015,6,"Lude","88.42","Winks","113.14"
20150602,2015,6,"Winks","113.14","Lude","88.42"
20150611,2015,6,"Frank","75.7","Ost","85.72"
20150612,2015,6,"Ost","85.72","Frank","75.7"
20150621,2015,6,"Strand","87.98","Gresh","60.42"
20150622,2015,6,"Gresh","60.42","Strand","87.98"
20150631,2015,6,"Ceej","86.1","Schingen","112.64"
20150632,2015,6,"Schingen","112.64","Ceej","86.1"
20150641,2015,6,"Sarge","96.98","Benny","121.96"
20150642,2015,6,"Benny","121.96","Sarge","96.98"
20150651,2015,6,"Faber","132.42","Rades","77.3"
20150652,2015,6,"Rades","77.3","Faber","132.42"
20150701,2015,7,"Lude","94.94","Sarge","79.3"
20150702,2015,7,"Sarge","79.3","Lude","94.94"
20150711,2015,7,"Frank","51.06","Winks","81.5"
20150712,2015,7,"Winks","81.5","Frank","51.06"
20150721,2015,7,"Strand","115.5","Ost","96.84"
20150722,2015,7,"Ost","96.84","Strand","115.5"
20150731,2015,7,"Ceej","102.14","Gresh","75.92"
20150732,2015,7,"Gresh","75.92","Ceej","102.14"
20150741,2015,7,"Faber","114.24","Benny","89.18"
20150742,2015,7,"Benny","89.18","Faber","114.24"
20150751,2015,7,"Rades","120.48","Schingen","123.3"
20150752,2015,7,"Schingen","123.3","Rades","120.48"
20150801,2015,8,"Lude","69.88","Faber","77.04"
20150802,2015,8,"Faber","77.04","Lude","69.88"
20150811,2015,8,"Frank","128.12","Sarge","97.2"
20150812,2015,8,"Sarge","97.2","Frank","128.12"
20150821,2015,8,"Strand","105.04","Winks","88.6"
20150822,2015,8,"Winks","88.6","Strand","105.04"
20150831,2015,8,"Ceej","80.98","Ost","74.78"
20150832,2015,8,"Ost","74.78","Ceej","80.98"
20150841,2015,8,"Gresh","71.04","Schingen","102.66"
20150842,2015,8,"Schingen","102.66","Gresh","71.04"
20150851,2015,8,"Rades","94.1","Benny","130.62"
20150852,2015,8,"Benny","130.62","Rades","94.1"
20150901,2015,9,"Lude","131.06","Rades","84.02"
20150902,2015,9,"Rades","84.02","Lude","131.06"
20150911,2015,9,"Frank","105.44","Faber","79.2"
20150912,2015,9,"Faber","79.2","Frank","105.44"
20150921,2015,9,"Strand","91.66","Sarge","135.48"
20150922,2015,9,"Sarge","135.48","Strand","91.66"
20150931,2015,9,"Ceej","103.16","Winks","82.24"
20150932,2015,9,"Winks","82.24","Ceej","103.16"
20150941,2015,9,"Gresh","102.36","Ost","79.82"
20150942,2015,9,"Ost","79.82","Gresh","102.36"
20150951,2015,9,"Benny","126.98","Schingen","112.42"
20150952,2015,9,"Schingen","112.42","Benny","126.98"
20151001,2015,10,"Lude","115.72","Benny","119.28"
20151002,2015,10,"Benny","119.28","Lude","115.72"
20151011,2015,10,"Frank","93.28","Rades","74.48"
20151012,2015,10,"Rades","74.48","Frank","93.28"
20151021,2015,10,"Strand","88.76","Faber","67.38"
20151022,2015,10,"Faber","67.38","Strand","88.76"
20151031,2015,10,"Ceej","76.52","Sarge","102.86"
20151032,2015,10,"Sarge","102.86","Ceej","76.52"
20151041,2015,10,"Gresh","62.58","Winks","106.1"
20151042,2015,10,"Winks","106.1","Gresh","62.58"
20151051,2015,10,"Ost","69.04","Schingen","97.24"
20151052,2015,10,"Schingen","97.24","Ost","69.04"
20151101,2015,11,"Lude","96.6","Schingen","86.68"
20151102,2015,11,"Schingen","86.68","Lude","96.6"
20151111,2015,11,"Frank","52.46","Benny","120.34"
20151112,2015,11,"Benny","120.34","Frank","52.46"
20151121,2015,11,"Strand","61.18","Rades","75.42"
20151122,2015,11,"Rades","75.42","Strand","61.18"
20151131,2015,11,"Ceej","79.08","Faber","66.02"
20151132,2015,11,"Faber","66.02","Ceej","79.08"
20151141,2015,11,"Gresh","74","Sarge","82.54"
20151142,2015,11,"Sarge","82.54","Gresh","74"
20151151,2015,11,"Ost","81.5","Winks","111.2"
20151152,2015,11,"Winks","111.2","Ost","81.5"
20151201,2015,12,"Lude","102.74","Frank","101.9"
20151202,2015,12,"Frank","101.9","Lude","102.74"
20151211,2015,12,"Strand","83.9","Benny","73.52"
20151212,2015,12,"Benny","73.52","Strand","83.9"
20151221,2015,12,"Ceej","105.68","Rades","96.74"
20151222,2015,12,"Rades","96.74","Ceej","105.68"
20151231,2015,12,"Gresh","67.92","Faber","107"
20151232,2015,12,"Faber","107","Gresh","67.92"
20151241,2015,12,"Ost","111.28","Sarge","75.62"
20151242,2015,12,"Sarge","75.62","Ost","111.28"
20151251,2015,12,"Winks","113.3","Schingen","103.94"
20151252,2015,12,"Schingen","103.94","Winks","113.3"
20151301,2015,13,"Lude","121.06","Strand","60.58"
20151302,2015,13,"Strand","60.58","Lude","121.06"
20151311,2015,13,"Frank","103.62","Schingen","115.54"
20151312,2015,13,"Schingen","115.54","Frank","103.62"
20151321,2015,13,"Ceej","89.92","Benny","127.84"
20151322,2015,13,"Benny","127.84","Ceej","89.92"
20151331,2015,13,"Gresh","72.9","Rades","61.04"
20151332,2015,13,"Rades","61.04","Gresh","72.9"
20151341,2015,13,"Ost","83.74","Faber","89.68"
20151342,2015,13,"Faber","89.68","Ost","83.74"
20151351,2015,13,"Winks","118.76","Sarge","103.1"
20151352,2015,13,"Sarge","103.1","Winks","118.76"
20160101,2016,1,"Lude","158.4","Benny","105.26"
20160102,2016,1,"Benny","105.26","Lude","158.4"
20160111,2016,1,"Ceej","100.96","Schingen","102.22"
20160112,2016,1,"Schingen","102.22","Ceej","100.96"
20160121,2016,1,"Frank","78.14","Faber","85.8"
20160122,2016,1,"Faber","85.8","Frank","78.14"
20160131,2016,1,"Ost","81.14","Sarge","85.96"
20160132,2016,1,"Sarge","85.96","Ost","81.14"
20160141,2016,1,"Rades","99.56","Winks","115.92"
20160142,2016,1,"Winks","115.92","Rades","99.56"
20160151,2016,1,"Gresh","99.18","Strand","70.4"
20160152,2016,1,"Strand","70.4","Gresh","99.18"
20160201,2016,2,"Lude","87.18","Ceej","118.92"
20160202,2016,2,"Ceej","118.92","Lude","87.18"
20160211,2016,2,"Benny","81.66","Strand","82.86"
20160212,2016,2,"Strand","82.86","Benny","81.66"
20160221,2016,2,"Frank","108.46","Schingen","85"
20160222,2016,2,"Schingen","85","Frank","108.46"
20160231,2016,2,"Ost","76.58","Faber","82.76"
20160232,2016,2,"Faber","82.76","Ost","76.58"
20160241,2016,2,"Rades","53.82","Sarge","110.86"
20160242,2016,2,"Sarge","110.86","Rades","53.82"
20160251,2016,2,"Gresh","108.42","Winks","74.52"
20160252,2016,2,"Winks","74.52","Gresh","108.42"
20160301,2016,3,"Lude","102.04","Frank","88.18"
20160302,2016,3,"Frank","88.18","Lude","102.04"
20160311,2016,3,"Benny","91.34","Ceej","56.38"
20160312,2016,3,"Ceej","56.38","Benny","91.34"
20160321,2016,3,"Ost","91.92","Schingen","115.7"
20160322,2016,3,"Schingen","115.7","Ost","91.92"
20160331,2016,3,"Rades","109","Faber","128.78"
20160332,2016,3,"Faber","128.78","Rades","109"
20160341,2016,3,"Gresh","71.1","Sarge","74.16"
20160342,2016,3,"Sarge","74.16","Gresh","71.1"
20160351,2016,3,"Winks","93.34","Strand","113.1"
20160352,2016,3,"Strand","113.1","Winks","93.34"
20160401,2016,4,"Lude","95.46","Ost","59.1"
20160402,2016,4,"Ost","59.1","Lude","95.46"
20160411,2016,4,"Benny","102.64","Frank","141.72"
20160412,2016,4,"Frank","141.72","Benny","102.64"
20160421,2016,4,"Ceej","73.5","Strand","80.08"
20160422,2016,4,"Strand","80.08","Ceej","73.5"
20160431,2016,4,"Rades","98.12","Schingen","81.22"
20160432,2016,4,"Schingen","81.22","Rades","98.12"
20160441,2016,4,"Gresh","91.34","Faber","85.4"
20160442,2016,4,"Faber","85.4","Gresh","91.34"
20160451,2016,4,"Winks","69.28","Sarge","73.72"
20160452,2016,4,"Sarge","73.72","Winks","69.28"
20160501,2016,5,"Lude","108.38","Rades","65.36"
20160502,2016,5,"Rades","65.36","Lude","108.38"
20160511,2016,5,"Benny","88.98","Ost","73.28"
20160512,2016,5,"Ost","73.28","Benny","88.98"
20160521,2016,5,"Ceej","64.18","Frank","97.52"
20160522,2016,5,"Frank","97.52","Ceej","64.18"
20160531,2016,5,"Gresh","113.66","Schingen","83"
20160532,2016,5,"Schingen","83","Gresh","113.66"
20160541,2016,5,"Winks","79.7","Faber","118.8"
20160542,2016,5,"Faber","118.8","Winks","79.7"
20160551,2016,5,"Sarge","124.44","Strand","109.18"
20160552,2016,5,"Strand","109.18","Sarge","124.44"
20160601,2016,6,"Lude","76.08","Gresh","93.26"
20160602,2016,6,"Gresh","93.26","Lude","76.08"
20160611,2016,6,"Benny","60","Rades","88.06"
20160612,2016,6,"Rades","88.06","Benny","60"
20160621,2016,6,"Ceej","110.02","Ost","85.98"
20160622,2016,6,"Ost","85.98","Ceej","110.02"
20160631,2016,6,"Frank","82.42","Strand","75.5"
20160632,2016,6,"Strand","75.5","Frank","82.42"
20160641,2016,6,"Winks","80.2","Schingen","77.3"
20160642,2016,6,"Schingen","77.3","Winks","80.2"
20160651,2016,6,"Sarge","95.64","Faber","132.26"
20160652,2016,6,"Faber","132.26","Sarge","95.64"
20160701,2016,7,"Lude","109.52","Winks","78.58"
20160702,2016,7,"Winks","78.58","Lude","109.52"
20160711,2016,7,"Benny","96.34","Gresh","96.92"
20160712,2016,7,"Gresh","96.92","Benny","96.34"
20160721,2016,7,"Ceej","104.08","Rades","87.54"
20160722,2016,7,"Rades","87.54","Ceej","104.08"
20160731,2016,7,"Frank","112.74","Ost","95.84"
20160732,2016,7,"Ost","95.84","Frank","112.74"
20160741,2016,7,"Sarge","83.08","Schingen","86.84"
20160742,2016,7,"Schingen","86.84","Sarge","83.08"
20160751,2016,7,"Faber","66.64","Strand","107.02"
20160752,2016,7,"Strand","107.02","Faber","66.64"
20160801,2016,8,"Lude","80.2","Sarge","105.9"
20160802,2016,8,"Sarge","105.9","Lude","80.2"
20160811,2016,8,"Benny","88.58","Winks","112.3"
20160812,2016,8,"Winks","112.3","Benny","88.58"
20160821,2016,8,"Ceej","122.68","Gresh","78.66"
20160822,2016,8,"Gresh","78.66","Ceej","122.68"
20160831,2016,8,"Frank","102.12","Rades","81.74"
20160832,2016,8,"Rades","81.74","Frank","102.12"
20160841,2016,8,"Ost","110.38","Strand","93.92"
20160842,2016,8,"Strand","93.92","Ost","110.38"
20160851,2016,8,"Faber","100.78","Schingen","70.62"
20160852,2016,8,"Schingen","70.62","Faber","100.78"
20160901,2016,9,"Lude","114.44","Faber","115.56"
20160902,2016,9,"Faber","115.56","Lude","114.44"
20160911,2016,9,"Benny","100","Sarge","88.94"
20160912,2016,9,"Sarge","88.94","Benny","100"
20160921,2016,9,"Ceej","93.2","Winks","102.32"
20160922,2016,9,"Winks","102.32","Ceej","93.2"
20160931,2016,9,"Frank","111.36","Gresh","73.78"
20160932,2016,9,"Gresh","73.78","Frank","111.36"
20160941,2016,9,"Ost","66.88","Rades","54.68"
20160942,2016,9,"Rades","54.68","Ost","66.88"
20160951,2016,9,"Schingen","84.88","Strand","106.06"
20160952,2016,9,"Strand","106.06","Schingen","84.88"
20161001,2016,10,"Lude","95.54","Schingen","125.62"
20161002,2016,10,"Schingen","125.62","Lude","95.54"
20161011,2016,10,"Benny","76.54","Faber","101.92"
20161012,2016,10,"Faber","101.92","Benny","76.54"
20161021,2016,10,"Ceej","94.94","Sarge","109.24"
20161022,2016,10,"Sarge","109.24","Ceej","94.94"
20161031,2016,10,"Frank","120.9","Winks","74.72"
20161032,2016,10,"Winks","74.72","Frank","120.9"
20161041,2016,10,"Ost","103.66","Gresh","105.3"
20161042,2016,10,"Gresh","105.3","Ost","103.66"
20161051,2016,10,"Rades","71.94","Strand","100.48"
20161052,2016,10,"Strand","100.48","Rades","71.94"
20161101,2016,11,"Lude","71.48","Strand","100.5"
20161102,2016,11,"Strand","100.5","Lude","71.48"
20161111,2016,11,"Benny","90.94","Schingen","111.08"
20161112,2016,11,"Schingen","111.08","Benny","90.94"
20161121,2016,11,"Ceej","67.38","Faber","70.68"
20161122,2016,11,"Faber","70.68","Ceej","67.38"
20161131,2016,11,"Frank","100.5","Sarge","94.2"
20161132,2016,11,"Sarge","94.2","Frank","100.5"
20161141,2016,11,"Ost","96.64","Winks","92"
20161142,2016,11,"Winks","92","Ost","96.64"
20161151,2016,11,"Rades","101.44","Gresh","72.18"
20161152,2016,11,"Gresh","72.18","Rades","101.44"
20161201,2016,12,"Lude","104.06","Benny","95.58"
20161202,2016,12,"Benny","95.58","Lude","104.06"
20161211,2016,12,"Ceej","75.24","Schingen","72.94"
20161212,2016,12,"Schingen","72.94","Ceej","75.24"
20161221,2016,12,"Frank","77.94","Faber","102.04"
20161222,2016,12,"Faber","102.04","Frank","77.94"
20161231,2016,12,"Ost","81.6","Sarge","100.34"
20161232,2016,12,"Sarge","100.34","Ost","81.6"
20161241,2016,12,"Rades","67.32","Winks","149.4"
20161242,2016,12,"Winks","149.4","Rades","67.32"
20161251,2016,12,"Gresh","75.56","Strand","95.36"
20161252,2016,12,"Strand","95.36","Gresh","75.56"
20161301,2016,13,"Lude","126.72","Ceej","79.18"
20161302,2016,13,"Ceej","79.18","Lude","126.72"
20161311,2016,13,"Benny","95.3","Strand","109.88"
20161312,2016,13,"Strand","109.88","Benny","95.3"
